"","species","cell","year","elev_factor","arr_GAM_mean","arr_GAM_sd"
"856","Tree Swallow",648,2020,1,87.186,2.94045678345476
"857","Tree Swallow",649,2020,0,87.6266666666667,3.2197429199206
"858","Tree Swallow",674,2020,0,69.3733333333333,2.63076589582228
"859","Tree Swallow",674,2020,1,99.9246666666667,9.230929616029
"860","Tree Swallow",701,2020,0,61.9166666666667,4.35339402865689
"861","Tree Swallow",701,2020,1,61.1106666666667,5.99258346411743
"862","Tree Swallow",702,2020,0,69.605,5.81328132353685
"863","Tree Swallow",702,2020,1,77.1296666666667,4.25333792646759
"864","Tree Swallow",702,2020,2,88.3826666666667,7.58556171097739
"865","Tree Swallow",736,2020,0,105.651,3.43168439971877
"866","Tree Swallow",738,2020,0,120.951333333333,2.61812587230827
"867","Tree Swallow",739,2020,0,122.048,2.06101397202062
"868","Tree Swallow",116,2021,0,129.256333333333,1.01635174973133
"869","Tree Swallow",226,2021,0,116.708,2.96034748282579
"870","Tree Swallow",226,2021,1,104.345666666667,8.69716782243503
"871","Tree Swallow",309,2021,1,118.289,3.19283735938239
"872","Tree Swallow",336,2021,1,104.769666666667,1.25875919611078
"873","Tree Swallow",336,2021,2,108.555,7.33013542133421
"874","Tree Swallow",392,2021,0,95.7986666666667,3.82313183152539
"875","Tree Swallow",392,2021,1,103.494666666667,1.88144044859501
"876","Tree Swallow",392,2021,2,122.565333333333,2.01322690799704
"877","Tree Swallow",392,2021,3,118.166333333333,8.27446808942686
"878","Tree Swallow",393,2021,1,124.646,1.20575091889917
"879","Tree Swallow",393,2021,2,131.39,1.67874141077218
"880","Tree Swallow",417,2021,0,74.89,4.22435577659391
"881","Tree Swallow",417,2021,1,84.0176666666667,2.87682346694678
"882","Tree Swallow",417,2021,2,92.307,2.59132964513907
"883","Tree Swallow",419,2021,0,106.437666666667,5.17497581447958
"884","Tree Swallow",419,2021,1,101.161333333333,3.08768783411514
"885","Tree Swallow",419,2021,2,81.806,8.75590768032849
"886","Tree Swallow",422,2021,0,121.879,1.22754278422209
"887","Tree Swallow",422,2021,1,126.073,1.7785927388557
"888","Tree Swallow",471,2021,0,51.9496666666667,3.21940803330632
"889","Tree Swallow",471,2021,1,62.9566666666667,4.94202354855515
"890","Tree Swallow",471,2021,2,79.7426666666667,3.02415190102323
"891","Tree Swallow",471,2021,3,86.614,3.58756568476651
"892","Tree Swallow",498,2021,0,65.757,6.66258816279447
"893","Tree Swallow",498,2021,1,65.4833333333333,5.95943737726194
"894","Tree Swallow",503,2021,2,121.266333333333,3.86915882575209
"895","Tree Swallow",503,2021,3,109.294666666667,8.46997156793795
"896","Tree Swallow",505,2021,0,111.709,3.54191577950828
"897","Tree Swallow",505,2021,1,115.192666666667,1.85167197921099
"898","Tree Swallow",506,2021,0,117.131,1.47667391636919
"899","Tree Swallow",529,2021,2,90.331,2.4707908185619
"900","Tree Swallow",529,2021,3,102.230666666667,4.13914287304308
"901","Tree Swallow",529,2021,4,137.491333333333,11.0961089020646
"902","Tree Swallow",529,2021,5,132.138666666667,13.6202523953851
"903","Tree Swallow",534,2021,0,111.421333333333,2.39145379200644
"904","Tree Swallow",557,2021,2,101.058333333333,2.61199886451834
"905","Tree Swallow",557,2021,3,96.9256666666667,2.13455537863128
"906","Tree Swallow",557,2021,4,111.594333333333,4.30185268627373
"907","Tree Swallow",557,2021,5,129.731,5.38909266697627
"908","Tree Swallow",558,2021,2,103.771,2.33488962691101
"909","Tree Swallow",558,2021,3,105.845,3.25379328224375
"910","Tree Swallow",558,2021,4,115.54,3.14659080242293
"911","Tree Swallow",558,2021,5,131.574333333333,3.39229181677308
"912","Tree Swallow",558,2021,6,130.618666666667,10.5902141511624
"913","Tree Swallow",563,2021,0,100.226666666667,1.5855998647828
"914","Tree Swallow",563,2021,1,100.842,10.2364364344707
"915","Tree Swallow",567,2021,0,105.707333333333,1.86641565342575
"916","Tree Swallow",567,2021,1,108.598,10.4049900178916
"917","Tree Swallow",589,2021,0,93.4086666666667,1.55321034517147
"918","Tree Swallow",590,2021,0,93.3663333333333,1.69127763211676
"919","Tree Swallow",591,2021,0,98.0376666666667,2.02672570778267
"920","Tree Swallow",592,2021,0,98.3083333333333,2.0467845509208
"921","Tree Swallow",594,2021,0,98.557,2.30358847018008
"922","Tree Swallow",594,2021,1,104.152666666667,3.4669919094015
"923","Tree Swallow",595,2021,0,99.7196666666667,2.51432969997351
"924","Tree Swallow",595,2021,1,114.839333333333,5.90551814862642
"925","Tree Swallow",618,2021,0,89.6893333333333,2.04406758522964
"926","Tree Swallow",619,2021,0,91.0173333333333,1.84901032139134
"927","Tree Swallow",620,2021,0,93.5126666666667,1.92277713551514
"928","Tree Swallow",620,2021,1,94.697,7.53698390441832
"929","Tree Swallow",621,2021,0,96.6516666666667,1.89072882968221
"930","Tree Swallow",621,2021,1,103.871333333333,2.48411657682927
"931","Tree Swallow",622,2021,0,92.9756666666667,4.17894273826432
"932","Tree Swallow",622,2021,1,103.212333333333,3.10297556785103
"933","Tree Swallow",646,2021,0,78.389,2.26083674648673
"934","Tree Swallow",647,2021,0,82.7173333333333,2.41634278605269
"935","Tree Swallow",648,2021,0,90.8293333333333,2.67580384139449
"936","Tree Swallow",648,2021,1,90.1666666666667,2.26287334027788
"937","Tree Swallow",649,2021,0,85.566,2.12629984958614
"938","Tree Swallow",674,2021,0,74.9936666666667,2.52145707957859
"939","Tree Swallow",674,2021,1,70.2256666666667,14.2572729217738
"940","Tree Swallow",701,2021,0,58.8423333333333,4.35650482232924
"941","Tree Swallow",701,2021,1,61.2933333333333,3.82642166039369
"942","Tree Swallow",702,2021,0,74.162,5.12176728939554
"943","Tree Swallow",702,2021,1,73.1526666666667,4.40694526980907
"944","Tree Swallow",702,2021,2,80.137,5.30015045682245
"945","Tree Swallow",736,2021,0,102.122666666667,2.36180981539377
"946","Tree Swallow",738,2021,0,118.064,2.27162733818464
"947","Tree Swallow",739,2021,0,116.388333333333,2.59995842598067
"948","Tree Swallow",116,2022,0,135.389333333333,0.80413624504126
"949","Tree Swallow",226,2022,0,131.616666666667,2.51750567702111
"950","Tree Swallow",309,2022,1,106.762666666667,4.38232143229297
"951","Tree Swallow",336,2022,1,113.630666666667,1.57005772164762
"952","Tree Swallow",336,2022,2,119.009666666667,5.41485734951475
"953","Tree Swallow",392,2022,0,99.9096666666667,7.02656607211598
"954","Tree Swallow",392,2022,1,106.633666666667,2.48452359780671
"955","Tree Swallow",392,2022,2,120.345333333333,1.6383852795757
"956","Tree Swallow",392,2022,3,114.202666666667,10.6276953691056
"957","Tree Swallow",393,2022,1,124.706666666667,1.14879449793615
"958","Tree Swallow",393,2022,2,127.606666666667,1.57377925684385
"959","Tree Swallow",417,2022,0,75.7043333333333,4.23251926106907
"960","Tree Swallow",417,2022,1,85.769,4.02679078357336
"961","Tree Swallow",417,2022,2,84.7753333333333,3.1543897899918
"962","Tree Swallow",417,2022,3,117.418666666667,14.7162350511348
"963","Tree Swallow",419,2022,0,86.4276666666667,6.63697604630567
"964","Tree Swallow",419,2022,1,99.189,3.68381176994502
"965","Tree Swallow",419,2022,2,98.0856666666667,10.8709576607756
"966","Tree Swallow",422,2022,0,125.913,1.12687811442123
"967","Tree Swallow",422,2022,1,128.695,1.43526826702632
"968","Tree Swallow",471,2022,1,66.5526666666667,5.84345287788544
"969","Tree Swallow",471,2022,2,76.2673333333333,2.71986496797853
"970","Tree Swallow",471,2022,3,86.0216666666667,5.08335296643361
"971","Tree Swallow",498,2022,0,57.4946666666667,8.76022557203369
"972","Tree Swallow",498,2022,1,65.543,5.25991507239957
"973","Tree Swallow",503,2022,2,116.885333333333,3.71691494492293
"974","Tree Swallow",503,2022,3,119.327666666667,6.77694204909073
"975","Tree Swallow",505,2022,0,119.681,3.5232622372262
"976","Tree Swallow",505,2022,1,121.954666666667,2.15084950816133
"977","Tree Swallow",506,2022,0,125.643333333333,1.38903996807143
"978","Tree Swallow",529,2022,2,93.642,2.38894782081225
"979","Tree Swallow",529,2022,3,108.098333333333,3.41250821141667
"980","Tree Swallow",529,2022,4,116.604,8.05366197186424
"981","Tree Swallow",529,2022,5,124.177666666667,10.6699601954465
"982","Tree Swallow",534,2022,0,116.118333333333,1.9472016896979
"983","Tree Swallow",553,2022,0,61.576,9.66264350785297
"984","Tree Swallow",557,2022,2,99.7946666666667,2.65408859767663
"985","Tree Swallow",557,2022,3,98.9636666666667,2.2705502317736
"986","Tree Swallow",557,2022,4,107.340666666667,3.24830161417948
"987","Tree Swallow",557,2022,5,119.881,5.86523423722808
"988","Tree Swallow",558,2022,2,103.433666666667,1.74009842721641
"989","Tree Swallow",558,2022,3,104.282333333333,3.25527574289434
"990","Tree Swallow",558,2022,4,111.934,2.62601268990635
"991","Tree Swallow",558,2022,5,121.705333333333,3.59306854968793
"992","Tree Swallow",558,2022,6,124.399,7.063410148149
"993","Tree Swallow",563,2022,0,105.327333333333,1.81767824626855
"994","Tree Swallow",567,2022,0,103.366333333333,1.57044218351799
"995","Tree Swallow",567,2022,1,107.901,10.4088094150009
"996","Tree Swallow",589,2022,0,95.9973333333333,1.63509961138007
"997","Tree Swallow",590,2022,0,92.6903333333333,1.91389503899656
"998","Tree Swallow",591,2022,0,100.39,2.39829465921603
"999","Tree Swallow",592,2022,0,99.5906666666667,1.94671761144458
"1000","Tree Swallow",594,2022,0,102.905666666667,2.58875808932338
"1001","Tree Swallow",594,2022,1,109.561,2.68874607425417
"1002","Tree Swallow",595,2022,0,97.8243333333333,3.07798081175217
"1003","Tree Swallow",595,2022,1,106.727333333333,3.62234178521187
"1004","Tree Swallow",618,2022,0,88.698,2.05480008787562
"1005","Tree Swallow",619,2022,0,89.7993333333333,2.27584256383159
"1006","Tree Swallow",620,2022,0,94.8496666666667,1.97290750169026
"1007","Tree Swallow",620,2022,1,103.857,4.12070516663806
"1008","Tree Swallow",621,2022,0,94.2656666666667,2.14366189443703
"1009","Tree Swallow",621,2022,1,102.672333333333,2.66558367610804
"1010","Tree Swallow",622,2022,0,90.362,2.86071387849808
"1011","Tree Swallow",622,2022,1,102.164666666667,2.55036984592547
"1012","Tree Swallow",646,2022,0,79.13,2.30351949576205
"1013","Tree Swallow",647,2022,0,81.265,2.88112396327613
"1014","Tree Swallow",648,2022,0,84.565,2.41116422176123
"1015","Tree Swallow",648,2022,1,91.2133333333333,2.91993108732731
"1016","Tree Swallow",649,2022,0,84.514,2.93825602177264
"1017","Tree Swallow",674,2022,0,71.4003333333333,2.62139093848533
"1018","Tree Swallow",674,2022,1,62.4023333333333,14.0034695799165
"1019","Tree Swallow",701,2022,0,66.1826666666667,2.56791048850641
"1020","Tree Swallow",701,2022,1,76.0466666666667,4.85266301477865
"1021","Tree Swallow",702,2022,0,70.806,4.79715557045933
"1022","Tree Swallow",702,2022,1,67.7106666666667,2.09214688340695
"1023","Tree Swallow",702,2022,2,75.1503333333333,3.89958999848372
"1024","Tree Swallow",736,2022,0,100.184666666667,3.52345045704681
"1025","Tree Swallow",738,2022,0,110.099666666667,2.30524863720064
"1026","Tree Swallow",739,2022,0,114.795333333333,2.30981022957611
"1027","Tree Swallow",116,2023,0,130.301333333333,0.949472865223755
"1028","Tree Swallow",226,2023,0,119.793333333333,1.74192431590171
"1029","Tree Swallow",309,2023,1,111.248333333333,2.26635743302484
"1030","Tree Swallow",336,2023,1,111.518666666667,1.64617380156242
"1031","Tree Swallow",336,2023,2,102.800333333333,7.80192860252272
"1032","Tree Swallow",392,2023,0,102.775333333333,3.7650475981977
"1033","Tree Swallow",392,2023,1,105.606,1.38831065285221
"1034","Tree Swallow",392,2023,2,117.761666666667,1.74562681002427
"1035","Tree Swallow",392,2023,3,121.841333333333,10.8447234895475
"1036","Tree Swallow",393,2023,1,122.479,1.14425905120244
"1037","Tree Swallow",393,2023,2,122.909666666667,1.84552843759186
"1038","Tree Swallow",417,2023,0,81.737,3.93983990108085
"1039","Tree Swallow",417,2023,1,93.465,2.74784009876899
"1040","Tree Swallow",417,2023,2,91.602,3.12892836781386
"1041","Tree Swallow",419,2023,0,115.375,6.83124661464534
"1042","Tree Swallow",419,2023,1,103.899666666667,3.00243313949557
"1043","Tree Swallow",419,2023,2,104.040666666667,10.5031956372852
"1044","Tree Swallow",422,2023,0,122.611,1.11299532173114
"1045","Tree Swallow",422,2023,1,126.766333333333,1.53030950179346
"1046","Tree Swallow",471,2023,0,61.576,4.03141514889014
"1047","Tree Swallow",471,2023,1,97.0376666666667,5.31798911478425
"1048","Tree Swallow",471,2023,2,82.4166666666667,2.42700480833245
"1049","Tree Swallow",471,2023,3,96.7443333333333,6.42884732396566
"1050","Tree Swallow",498,2023,1,73.0616666666667,6.8308675002392
"1051","Tree Swallow",503,2023,2,115.482333333333,2.6568228126922
"1052","Tree Swallow",503,2023,3,111.818333333333,9.93825538993745
"1053","Tree Swallow",505,2023,0,118.021666666667,2.69176752829145
"1054","Tree Swallow",505,2023,1,117.545666666667,2.98968682272711
"1055","Tree Swallow",506,2023,0,123.740333333333,1.4485415584089
"1056","Tree Swallow",529,2023,2,97.3096666666667,4.18731629584825
"1057","Tree Swallow",529,2023,3,105.861333333333,4.92688504916154
"1058","Tree Swallow",529,2023,4,96.4963333333333,8.22965545847519
"1059","Tree Swallow",529,2023,5,121.334666666667,13.4898476721926
"1060","Tree Swallow",534,2023,0,115.953333333333,1.92675712530031
"1061","Tree Swallow",553,2023,1,40.6496666666667,13.7734104527791
"1062","Tree Swallow",557,2023,2,98.4796666666667,1.95759987944035
"1063","Tree Swallow",557,2023,3,98.418,2.17428574620926
"1064","Tree Swallow",557,2023,4,111.635333333333,3.07898981512596
"1065","Tree Swallow",557,2023,5,113.15,5.94614319310913
"1066","Tree Swallow",558,2023,2,102.160333333333,2.06947355523596
"1067","Tree Swallow",558,2023,3,109.009,2.52329969427248
"1068","Tree Swallow",558,2023,4,108.618333333333,2.48570381650283
"1069","Tree Swallow",558,2023,5,123.225,3.68214988051558
"1070","Tree Swallow",558,2023,6,121.393,9.86402473611373
"1071","Tree Swallow",563,2023,0,105.246333333333,1.79556710892031
"1072","Tree Swallow",567,2023,0,98.084,1.61528543886718
"1073","Tree Swallow",567,2023,1,107.403,12.674678437387
"1074","Tree Swallow",589,2023,0,97.6626666666667,1.62821679111283
"1075","Tree Swallow",590,2023,0,96.7973333333333,1.9298102527
"1076","Tree Swallow",591,2023,0,98.1893333333333,2.1999468503285
"1077","Tree Swallow",592,2023,0,100.101333333333,1.7101773176218
"1078","Tree Swallow",594,2023,0,99.6406666666667,2.14516824619665
"1079","Tree Swallow",594,2023,1,109.101,2.75632571439126
"1080","Tree Swallow",595,2023,0,96.553,2.16489104831714
"1081","Tree Swallow",595,2023,1,99.0776666666667,4.43909184417518
"1082","Tree Swallow",618,2023,0,93.7733333333333,2.42237724685159
"1083","Tree Swallow",619,2023,0,95.546,1.69317441901429
"1084","Tree Swallow",620,2023,0,89.674,2.05940227070163
"1085","Tree Swallow",620,2023,1,82.2153333333333,8.63654028908242
"1086","Tree Swallow",621,2023,0,98.4576666666667,2.10626525869896
"1087","Tree Swallow",621,2023,1,103.706333333333,2.60288651852099
"1088","Tree Swallow",622,2023,0,93.8436666666667,3.23893863223381
"1089","Tree Swallow",622,2023,1,96.6013333333333,2.75237898654674
"1090","Tree Swallow",646,2023,0,83.7286666666667,2.79254561154389
"1091","Tree Swallow",647,2023,0,81.398,2.37784511321928
"1092","Tree Swallow",648,2023,0,87.3463333333333,2.81372094637632
"1093","Tree Swallow",648,2023,1,92.6303333333333,2.68453884403957
"1094","Tree Swallow",649,2023,0,84.3873333333333,2.84018692626868
"1095","Tree Swallow",674,2023,0,65.97,2.26026612024145
"1096","Tree Swallow",674,2023,1,79.0413333333333,10.6032275448097
"1097","Tree Swallow",701,2023,0,64.7243333333333,3.26770569702907
"1098","Tree Swallow",701,2023,1,90.4876666666667,6.68511367172045
"1099","Tree Swallow",702,2023,0,74.9486666666667,4.5416855011423
"1100","Tree Swallow",702,2023,1,62.335,3.17859657061408
"1101","Tree Swallow",702,2023,2,78.409,3.6317280757612
"1102","Tree Swallow",736,2023,0,102.472333333333,3.16658232748933
"1103","Tree Swallow",738,2023,0,109.217333333333,2.0090076139112
"1104","Tree Swallow",739,2023,0,115.374333333333,2.33966505432104
"1105","Tree Swallow",116,2024,0,128.351666666667,0.779016160047247
"1106","Tree Swallow",226,2024,0,119.322,2.06245822049896
"1107","Tree Swallow",309,2024,1,109.772666666667,2.29042970749391
"1108","Tree Swallow",336,2024,1,101.267333333333,1.61267886861166
"1109","Tree Swallow",392,2024,1,104.784666666667,1.93706366117157
"1110","Tree Swallow",392,2024,2,119.728666666667,1.98620909382934
"1111","Tree Swallow",392,2024,3,105.438333333333,13.421558899894
"1112","Tree Swallow",393,2024,1,122.348,1.47364170451675
"1113","Tree Swallow",393,2024,2,116.790666666667,1.80792765978893
"1114","Tree Swallow",417,2024,0,77.2183333333333,3.70628872066328
"1115","Tree Swallow",417,2024,1,83.908,4.24219299425035
"1116","Tree Swallow",417,2024,2,87.5366666666667,3.53215905711466
"1117","Tree Swallow",419,2024,0,83.659,6.03552219580529
"1118","Tree Swallow",419,2024,1,100.790666666667,3.21231264663566
"1119","Tree Swallow",422,2024,0,118.52,1.37631079719307
"1120","Tree Swallow",422,2024,1,125.876333333333,2.0752049008911
"1121","Tree Swallow",471,2024,0,53.7746666666667,4.47964812286156
"1122","Tree Swallow",471,2024,1,64.3693333333333,4.3218613718468
"1123","Tree Swallow",471,2024,2,75.6623333333333,2.22829598345585
"1124","Tree Swallow",471,2024,3,103.416333333333,7.2252151848263
"1125","Tree Swallow",498,2024,0,60.5436666666667,6.8741431832428
"1126","Tree Swallow",498,2024,1,59.912,8.09172919470575
"1127","Tree Swallow",503,2024,2,113.614333333333,2.44204472038516
"1128","Tree Swallow",503,2024,3,104.071666666667,7.01177002345652
"1129","Tree Swallow",505,2024,0,110.794333333333,2.73407990980639
"1130","Tree Swallow",505,2024,1,110.504333333333,2.22387719208534
"1131","Tree Swallow",506,2024,0,114.108,1.76050252003257
"1132","Tree Swallow",529,2024,2,103.386,3.47846286472925
"1133","Tree Swallow",529,2024,3,115.038,3.93417275147048
"1134","Tree Swallow",529,2024,4,113.125,7.69470236471131
"1135","Tree Swallow",529,2024,5,144.662666666667,11.9763941802785
"1136","Tree Swallow",534,2024,0,109.340666666667,1.61992415675758
"1137","Tree Swallow",553,2024,0,50.5373333333333,6.49142915232862
"1138","Tree Swallow",557,2024,2,91.475,4.26951807524751
"1139","Tree Swallow",557,2024,3,102.764,2.94446270484221
"1140","Tree Swallow",557,2024,4,109.624,1.88762947856549
"1141","Tree Swallow",557,2024,5,120.496,6.9953529089513
"1142","Tree Swallow",558,2024,2,111.073666666667,2.11022690124718
"1143","Tree Swallow",558,2024,3,107.892666666667,2.65546544340712
"1144","Tree Swallow",558,2024,4,109.050666666667,2.97641606182332
"1145","Tree Swallow",558,2024,5,131.895,2.86810919424571
"1146","Tree Swallow",558,2024,6,127.344,9.44189496129635
"1147","Tree Swallow",563,2024,0,100.946,1.48430176084215
"1148","Tree Swallow",563,2024,1,99.6086666666667,8.01970261910773
"1149","Tree Swallow",567,2024,0,100.764333333333,1.64388625201343
"1150","Tree Swallow",567,2024,1,121.761666666667,6.2785882791555
"1151","Tree Swallow",589,2024,0,91.8843333333333,2.10517579881986
"1152","Tree Swallow",590,2024,0,94.377,1.90054598076667
"1153","Tree Swallow",591,2024,0,96.296,1.8061389885652
"1154","Tree Swallow",592,2024,0,99.7903333333333,1.82102862982594
"1155","Tree Swallow",594,2024,0,97.6156666666667,2.07220958715085
"1156","Tree Swallow",594,2024,1,102.797,3.41267340657244
"1157","Tree Swallow",595,2024,0,97.3703333333333,2.52863294101883
"1158","Tree Swallow",595,2024,1,101.238,3.13729770327263
"1159","Tree Swallow",618,2024,0,84.3516666666667,2.12214476140335
"1160","Tree Swallow",619,2024,0,97.2256666666667,1.8478490389944
"1161","Tree Swallow",620,2024,0,90.9586666666667,1.91455305315716
"1162","Tree Swallow",620,2024,1,89.9333333333333,7.81344389651987
"1163","Tree Swallow",621,2024,0,92.9466666666667,2.23550621819151
"1164","Tree Swallow",621,2024,1,100.961666666667,2.91862467820485
"1165","Tree Swallow",622,2024,0,87.3716666666667,3.31670480032008
"1166","Tree Swallow",622,2024,1,100.076,2.23395483050312
"1167","Tree Swallow",646,2024,0,81.7516666666667,2.65989139433024
"1168","Tree Swallow",647,2024,0,79.699,3.13480589553285
"1169","Tree Swallow",648,2024,0,91.4053333333333,2.6767068963234
"1170","Tree Swallow",648,2024,1,93.321,3.33001331271925
"1171","Tree Swallow",649,2024,0,84.1783333333333,2.59193041122658
"1172","Tree Swallow",674,2024,0,72.5686666666667,3.39064158712571
"1173","Tree Swallow",674,2024,1,99.4276666666667,8.66620652885424
"1174","Tree Swallow",701,2024,0,64.6993333333333,3.55149789074669
"1175","Tree Swallow",701,2024,1,67.5556666666667,4.72119311654412
"1176","Tree Swallow",702,2024,0,69.6,4.85790075374588
"1177","Tree Swallow",702,2024,1,70.4256666666667,3.56127815860119
"1178","Tree Swallow",702,2024,2,92.6366666666667,6.45718364529759
"1179","Tree Swallow",736,2024,0,103.070666666667,3.17527432062583
"1180","Tree Swallow",738,2024,0,111.848666666667,2.54792638535289
"1181","Tree Swallow",739,2024,0,112.081333333333,2.00650448349936
